date,source,target
2013-12-18,288,1588
2013-12-18,1588,288
2013-12-19,1,7348
2013-12-19,46,1313
2013-12-19,72,830
2013-12-19,72,1838
2013-12-19,85,703
2013-12-19,95,154
2013-12-19,144,349
2013-12-19,154,222
2013-12-19,222,154
2013-12-19,289,1888
2013-12-19,349,144
2013-12-19,830,72
2013-12-19,1838,72
2013-12-19,1888,289
2013-12-20,5,53
2013-12-20,8,130
2013-12-20,19,7446
2013-12-20,32,29
2013-12-21,5,178
2013-12-21,5,384
2013-12-21,5,7575
2013-12-21,8,617
2013-12-21,8,7575
2013-12-21,178,5
2013-12-21,191,1519
2013-12-21,245,26
2013-12-21,1519,191
2013-12-22,8,593
2013-12-22,32,40
2013-12-22,40,32
2013-12-22,173,3337
2013-12-22,3337,173
2013-12-23,13,659
2013-12-23,19,295
2013-12-23,249,220
2013-12-24,8,4017
2013-12-24,222,2402
2013-12-24,2402,222
2013-12-25,13,517
2013-12-25,59,26
2013-12-26,19,335
2013-12-26,72,158
2013-12-26,158,72
2013-12-26,496,3340
2013-12-26,3340,496
2013-12-27,8,128
2013-12-27,72,292
2013-12-27,292,72
2013-12-27,666,7
2013-12-27,666,173
2013-12-27,762,2100
2013-12-27,2100,762
2013-12-28,12,47
2013-12-28,19,191
2013-12-28,19,650
2013-12-28,47,12
2013-12-28,49,123
2013-12-28,49,158
2013-12-28,158,49
2013-12-28,191,19
2013-12-28,207,83
2013-12-28,650,19
2013-12-29,11,12
2013-12-29,49,280
2013-12-29,72,280
2013-12-29,72,650
2013-12-29,191,5
2013-12-29,280,72
2013-12-29,308,376
2013-12-29,376,308
2013-12-29,412,173
2013-12-29,650,72
2013-12-29,3337,412
2013-12-30,1,370
2013-12-30,1,2402
2013-12-30,1,3339
2013-12-30,19,72
2013-12-30,72,19
2013-12-30,72,896
2013-12-30,416,309
2013-12-30,896,72
2013-12-31,9,30
2013-12-31,11,24
2013-12-31,12,376
2013-12-31,48,416
2013-12-31,58,93
2013-12-31,93,58
2013-12-31,205,308
2013-12-31,308,205
2013-12-31,376,12
2013-12-31,416,48
2013-12-31,666,704
2013-12-31,704,666
2014-01-01,11,198
2014-01-01,19,1374
2014-01-01,158,650
2014-01-01,198,11
2014-01-01,292,11
2014-01-01,650,158
2014-01-01,762,555
2014-01-01,1374,19
2014-01-02,8,613
2014-01-02,10,613
2014-01-02,34,1863
2014-01-02,53,5
2014-01-02,105,830
2014-01-02,188,139
2014-01-02,235,897
2014-01-02,830,105
2014-01-02,897,235
2014-01-02,1863,34
2014-01-03,6,306
2014-01-03,8,3129
2014-01-03,59,34
2014-01-03,151,839
2014-01-03,151,2383
2014-01-03,151,3338
2014-01-04,3337,245
2014-01-05,1,3341
2014-01-05,5,238
2014-01-05,12,105
2014-01-05,95,1889
2014-01-05,105,12
2014-01-05,105,613
2014-01-05,105,704
2014-01-05,144,1888
2014-01-05,238,5
2014-01-05,704,105
2014-01-05,839,151
2014-01-05,1032,280
2014-01-06,27,105
2014-01-06,105,27
2014-01-06,105,154
2014-01-06,154,105
2014-01-06,280,1032
2014-01-06,309,416
2014-01-06,3341,1
2014-01-07,8,51
2014-01-07,11,6
2014-01-07,12,216
2014-01-07,12,530
2014-01-07,12,882
2014-01-07,33,362
2014-01-07,73,3342
2014-01-07,95,105
2014-01-07,95,205
2014-01-07,216,12
2014-01-07,530,12
2014-01-07,1374,6
2014-01-07,1541,6
2014-01-08,5,460
2014-01-08,5,1176
2014-01-08,6,1374
2014-01-08,12,19
2014-01-08,19,12
2014-01-08,460,5
2014-01-08,876,7476
2014-01-08,1889,95
2014-01-09,1,1589
2014-01-09,3,105
2014-01-09,105,3
2014-01-09,213,888
2014-01-09,526,87
2014-01-09,888,213
2014-01-09,888,261
2014-01-10,34,308
2014-01-10,205,24
2014-01-10,245,1889
2014-01-10,308,34
2014-01-10,1889,245
2014-01-10,1889,2387
2014-01-10,2387,1889
2014-01-11,3338,151
2014-01-12,5,92
2014-01-12,63,105
2014-01-12,92,5
2014-01-12,105,63
2014-01-12,154,219
2014-01-12,219,154
2014-01-12,266,6
2014-01-13,5,82
2014-01-13,8,52
2014-01-13,32,73
2014-01-13,51,173
2014-01-13,73,32
2014-01-13,92,105
2014-01-13,105,92
2014-01-13,105,125
2014-01-13,105,292
2014-01-13,123,391
2014-01-13,125,105
2014-01-13,173,51
2014-01-13,218,261
2014-01-13,292,105
2014-01-13,391,123
2014-01-13,896,1071
2014-01-13,1071,896
2014-01-14,8,2821
2014-01-14,30,757
2014-01-14,82,3343
2014-01-14,144,3262
2014-01-14,213,763
2014-01-14,763,213
2014-01-14,3343,82
2014-01-15,1,1198
2014-01-15,105,289
2014-01-15,289,105
2014-01-15,3262,144
2014-01-16,87,157
2014-01-16,93,764
2014-01-16,102,103
2014-01-16,103,102
2014-01-16,416,1071
2014-01-16,432,637
2014-01-16,637,432
2014-01-16,1071,416
2014-01-17,8,1856
2014-01-17,19,29
2014-01-17,173,362
2014-01-17,290,490
2014-01-17,416,490
2014-01-17,490,290
2014-01-17,490,416
2014-01-17,826,12
2014-01-17,3329,1
2014-01-18,5,1551
2014-01-18,5,7477
2014-01-18,8,4721
2014-01-18,8,7381
2014-01-19,3,72
2014-01-19,30,1195
2014-01-19,34,128
2014-01-19,48,72
2014-01-19,59,81
2014-01-19,72,3
2014-01-19,72,48
2014-01-19,72,154
2014-01-19,120,1071
2014-01-19,128,34
2014-01-19,154,72
2014-01-19,1071,120
2014-01-19,1071,1195
2014-01-19,1195,30
2014-01-19,2192,362
2014-01-20,24,72
2014-01-20,30,1589
2014-01-20,34,24
2014-01-20,34,1198
2014-01-20,72,24
2014-01-20,72,935
2014-01-20,935,72
2014-01-20,1198,34
2014-01-20,1589,30
2014-01-20,1589,58
2014-01-21,11,105
2014-01-21,49,1195
2014-01-21,56,6
2014-01-21,72,3347
2014-01-21,105,11
2014-01-21,144,1189
2014-01-21,164,199
2014-01-21,1195,49
2014-01-21,3347,72
2014-01-22,88,7398
2014-01-22,3344,58
2014-01-23,8,2354
2014-01-23,1198,1
2014-01-24,1,146
2014-01-24,19,32
2014-01-24,36,102
2014-01-24,87,64
2014-01-24,87,1070
2014-01-24,102,36
2014-01-24,7562,185
2014-01-25,8,1883
2014-01-25,11,3345
2014-01-25,15,352
2014-01-25,15,1891
2014-01-25,29,19
2014-01-25,49,1198
2014-01-25,86,15
2014-01-25,86,104
2014-01-25,86,1891
2014-01-25,102,288
2014-01-25,105,362
2014-01-25,206,87
2014-01-25,207,53
2014-01-25,1198,49
2014-01-25,2401,1
2014-01-25,3345,11
2014-01-26,5,288
2014-01-26,8,7350
2014-01-26,8,7351
2014-01-26,58,3348
2014-01-26,81,105
2014-01-26,105,31
2014-01-26,105,81
2014-01-26,105,315
2014-01-26,250,362
2014-01-26,315,105
2014-01-26,3348,58
2014-01-27,24,173
2014-01-27,32,19
2014-01-27,32,24
2014-01-27,87,133
2014-01-27,207,29
2014-01-28,8,11
2014-01-28,58,280
2014-01-28,87,1045
2014-01-28,146,1
2014-01-28,146,763
2014-01-28,432,1195
2014-01-28,1195,432
2014-01-29,72,416
2014-01-29,205,95
2014-01-29,416,58
2014-01-29,416,72
2014-01-29,763,146
2014-01-29,954,1383
2014-01-29,1383,954
2014-01-30,58,601
2014-01-30,85,601
2014-01-30,105,118
2014-01-30,118,105
2014-01-30,693,42
2014-01-31,32,105
2014-01-31,32,2365
2014-01-31,58,351
2014-01-31,58,1383
2014-01-31,73,88
2014-01-31,73,3346
2014-01-31,105,32
2014-01-31,164,16
2014-01-31,173,105
2014-01-31,173,245
2014-01-31,218,1365
2014-01-31,351,58
2014-01-31,416,898
2014-01-31,601,85
2014-01-31,603,1009
2014-01-31,898,416
2014-01-31,1009,603
2014-01-31,1383,58
2014-01-31,1383,1831
2014-01-31,1831,1383
2014-01-31,3346,73
2014-02-01,11,87
2014-02-01,15,279
2014-02-01,15,427
2014-02-01,64,87
2014-02-01,64,114
2014-02-01,64,242
2014-02-01,87,15
2014-02-01,87,171
2014-02-01,87,192
2014-02-01,218,1892
2014-02-01,1045,87
2014-02-02,58,1382
2014-02-02,105,164
2014-02-02,105,1045
2014-02-02,164,105
2014-02-02,1045,105
2014-02-02,1892,218
2014-02-03,24,32
2014-02-03,27,58
2014-02-03,27,825
2014-02-03,34,154
2014-02-03,58,888
2014-02-03,58,1032
2014-02-03,154,34
2014-02-03,280,49
2014-02-03,708,362
2014-02-03,825,27
2014-02-03,1032,58
2014-02-04,8,24
2014-02-04,8,382
2014-02-04,82,704
2014-02-04,95,7600
2014-02-04,288,72
2014-02-04,704,82
2014-02-05,1,196
2014-02-05,5,125
2014-02-05,5,7514
2014-02-05,196,1
2014-02-05,205,219
2014-02-05,219,238
2014-02-05,238,219
2014-02-05,288,2369
2014-02-05,288,3350
2014-02-05,2365,32
2014-02-05,2369,288
2014-02-05,3350,288
2014-02-06,19,1882
2014-02-06,32,36
2014-02-06,47,6
2014-02-06,58,412
2014-02-06,412,58
2014-02-06,416,432
2014-02-06,432,416
2014-02-06,888,58
2014-02-06,1882,19
2014-02-07,19,1192
2014-02-07,24,51
2014-02-07,42,601
2014-02-07,51,24
2014-02-07,158,695
2014-02-07,454,603
2014-02-07,601,42
2014-02-07,603,454
2014-02-07,695,158
2014-02-07,1192,19
2014-02-08,1,416
2014-02-08,1,545
2014-02-08,11,32
2014-02-08,81,58
2014-02-08,416,1
2014-02-09,11,58
2014-02-09,81,1198
2014-02-09,111,207
2014-02-09,188,196
2014-02-09,196,188
2014-02-09,1198,81
2014-02-10,8,7486
2014-02-10,8,7488
2014-02-10,8,7490
2014-02-10,8,7491
2014-02-10,8,7492
2014-02-10,8,7493
2014-02-10,8,7494
2014-02-10,8,7495
2014-02-10,27,82
2014-02-10,82,27
2014-02-10,708,7486
2014-02-10,708,7487
2014-02-10,708,7488
2014-02-10,708,7489
2014-02-10,708,7490
2014-02-10,708,7491
2014-02-10,708,7492
2014-02-10,708,7493
2014-02-10,708,7494
2014-02-10,708,7495
2014-02-10,1382,1
2014-02-11,8,7353
2014-02-11,8,7354
2014-02-11,8,7355
2014-02-11,8,7356
2014-02-11,8,7357
2014-02-11,11,6878
2014-02-11,72,222
2014-02-11,163,165
2014-02-11,163,416
2014-02-11,178,7521
2014-02-11,196,2287
2014-02-11,269,60
2014-02-11,269,177
2014-02-11,269,196
2014-02-11,269,325
2014-02-11,269,369
2014-02-11,269,801
2014-02-11,269,824
2014-02-11,269,3129
2014-02-11,269,7415
2014-02-11,416,163
2014-02-11,2287,196
2014-02-11,7521,178
2014-02-12,8,7382
2014-02-12,8,7496
2014-02-12,207,11
2014-02-12,637,58
2014-02-12,708,7382
2014-02-12,708,7496
2014-02-13,3,87
2014-02-13,3,207
2014-02-13,3,290
2014-02-13,32,173
2014-02-13,87,3
2014-02-13,88,7559
2014-02-13,173,24
2014-02-13,173,32
2014-02-13,173,7559
2014-02-13,290,3
2014-02-14,3,120
2014-02-14,8,7358
2014-02-14,8,7359
2014-02-14,8,7360
2014-02-14,33,58
2014-02-14,58,33
2014-02-14,120,3
2014-02-14,207,111
2014-02-14,454,7552
2014-02-14,603,7552
2014-02-14,762,58
2014-02-14,6958,104
2014-02-15,5,191
2014-02-15,824,241
2014-02-16,5,291
2014-02-16,58,637
2014-02-16,87,291
2014-02-16,291,5
2014-02-16,430,13
2014-02-16,762,11
2014-02-16,762,1024
2014-02-16,1024,762
2014-02-16,1580,1
2014-02-17,8,1579
2014-02-17,19,398
2014-02-17,288,58
2014-02-17,398,19
2014-02-17,603,1199
2014-02-17,1199,603
2014-02-18,34,416
2014-02-18,58,1867
2014-02-18,207,3
2014-02-18,222,351
2014-02-18,245,7559
2014-02-18,351,222
2014-02-18,416,34
2014-02-18,603,7521
2014-02-18,1867,58
2014-02-18,7521,603
2014-02-19,7,3351
2014-02-19,11,29
2014-02-19,11,82
2014-02-19,11,207
2014-02-19,11,762
2014-02-19,34,11
2014-02-19,42,58
2014-02-19,58,42
2014-02-19,82,11
2014-02-19,103,695
2014-02-19,308,24
2014-02-19,695,103
2014-02-19,824,7415
2014-02-20,29,222
2014-02-20,49,11
2014-02-20,222,29
2014-02-20,376,398
2014-02-20,398,376
2014-02-20,398,416
2014-02-20,416,398
2014-02-20,526,29
2014-02-20,762,1588
2014-02-20,762,3288
2014-02-20,899,63
2014-02-20,1199,417
2014-02-20,1588,762
2014-02-20,3288,762
2014-02-21,4,2405
2014-02-21,8,7361
2014-02-21,8,7362
2014-02-21,310,58
2014-02-21,348,787
2014-02-21,348,2407
2014-02-21,787,348
2014-02-21,787,2407
2014-02-21,1382,58
2014-02-21,1691,1384
2014-02-21,2405,4
2014-02-21,2407,348
2014-02-21,2407,787
2014-02-21,3356,4
2014-02-22,2,1380
2014-02-22,2,2404
2014-02-22,4,3356
2014-02-22,64,155
2014-02-22,291,87
2014-02-22,398,720
2014-02-22,647,206
2014-02-22,720,398
2014-02-22,1380,2
2014-02-23,2,19
2014-02-23,19,2
2014-02-23,192,87
2014-02-23,192,824
2014-02-23,222,2
2014-02-23,245,173
2014-02-23,761,2405
2014-02-23,2404,2
2014-02-23,2405,292
2014-02-23,2405,761
2014-02-24,2,22
2014-02-24,2,242
2014-02-24,22,2
2014-02-24,58,545
2014-02-24,188,113
2014-02-24,242,2
2014-02-24,7521,58
2014-02-25,5,7521
2014-02-25,8,7352
2014-02-25,8,7487
2014-02-25,8,7489
2014-02-25,104,832
2014-02-25,104,3353
2014-02-25,104,7552
2014-02-25,192,7552
2014-02-25,269,7552
2014-02-25,398,3359
2014-02-25,2403,58
2014-02-25,7521,7552
2014-02-26,6,7552
2014-02-26,32,245
2014-02-26,58,205
2014-02-26,58,2403
2014-02-26,58,7521
2014-02-26,58,7531
2014-02-26,82,118
2014-02-26,86,7552
2014-02-26,88,318
2014-02-26,118,82
2014-02-26,164,11
2014-02-26,173,88
2014-02-26,205,58
2014-02-26,647,2
2014-02-26,647,165
2014-02-26,3359,398
2014-02-26,7531,5
2014-02-26,7531,58
2014-02-26,7531,7521
2014-02-27,5,58
2014-02-27,9,111
2014-02-27,58,81
2014-02-27,58,647
2014-02-27,111,120
2014-02-27,120,111
2014-02-27,206,7521
2014-02-27,206,7531
2014-02-27,245,185
2014-02-27,398,118
2014-02-27,762,3358
2014-02-27,824,7552
2014-02-27,2331,7552
2014-02-27,3358,762
2014-02-28,7,244
2014-02-28,32,163
2014-02-28,105,185
2014-02-28,120,762
2014-02-28,163,32
2014-02-28,245,32
2014-02-28,762,120
2014-03-02,11,85
2014-03-02,13,430
2014-03-02,58,3361
2014-03-02,157,1561
2014-03-02,164,19
2014-03-02,603,5
2014-03-02,762,641
2014-03-02,762,7447
2014-03-02,1561,157
2014-03-02,3361,58
2014-03-02,7447,762
2014-03-03,58,111
2014-03-03,58,830
2014-03-03,114,70
2014-03-03,830,58
2014-03-04,34,58
2014-03-04,34,3362
2014-03-04,58,3352
2014-03-04,3352,58
2014-03-05,58,34
2014-03-05,104,15
2014-03-05,104,269
2014-03-05,104,1351
2014-03-07,13,435
2014-03-07,13,7478
2014-03-07,24,11
2014-03-07,24,7377
2014-03-07,72,118
2014-03-07,72,362
2014-03-07,118,72
2014-03-07,173,398
2014-03-07,245,88
2014-03-07,398,173
2014-03-07,1496,1
2014-03-07,2090,2081
2014-03-07,2090,3363
2014-03-08,11,398
2014-03-08,58,158
2014-03-09,58,3344
2014-03-09,247,430
2014-03-09,398,11
2014-03-09,398,706
2014-03-09,706,398
2014-03-10,2,38
2014-03-10,38,2
2014-03-10,49,398
2014-03-10,398,49
2014-03-10,398,1379
2014-03-10,1379,398
2014-03-11,5,7559
2014-03-11,88,15
2014-03-11,103,398
2014-03-11,163,398
2014-03-11,207,398
2014-03-11,398,103
2014-03-11,398,163
2014-03-11,398,207
2014-03-12,5,7406
2014-03-12,8,7552
2014-03-12,8,7603
2014-03-12,43,113
2014-03-12,164,269
2014-03-12,246,58
2014-03-12,246,418
2014-03-12,269,164
2014-03-12,418,246
2014-03-12,418,307
2014-03-12,647,58
2014-03-13,6,177
2014-03-13,6,1157
2014-03-13,8,105
2014-03-13,160,1
2014-03-13,160,18
2014-03-13,160,57
2014-03-13,173,207
2014-03-14,58,164
2014-03-14,164,58
2014-03-15,26,32
2014-03-15,49,310
2014-03-15,398,899
2014-03-16,3,172
2014-03-16,19,34
2014-03-16,19,647
2014-03-16,34,19
2014-03-16,34,29
2014-03-16,207,173
2014-03-17,1157,6
2014-03-18,58,704
2014-03-18,82,163
2014-03-18,163,82
2014-03-18,307,418
2014-03-18,417,1199
2014-03-18,704,58
2014-03-18,1691,113
2014-03-19,32,191
2014-03-19,34,398
2014-03-19,58,246
2014-03-19,58,1893
2014-03-19,85,2373
2014-03-19,191,32
2014-03-19,398,34
2014-03-19,417,901
2014-03-19,2373,85
2014-03-20,1,1580
2014-03-20,1,3349
2014-03-20,8,427
2014-03-20,8,1162
2014-03-20,59,191
2014-03-20,191,59
2014-03-20,218,763
2014-03-20,371,177
2014-03-20,763,218
2014-03-21,8,204
2014-03-21,34,88
2014-03-21,58,191
2014-03-21,58,416
2014-03-21,88,34
2014-03-21,191,58
2014-03-21,496,12
2014-03-21,647,204
2014-03-22,8,107
2014-03-22,8,265
2014-03-22,8,360
2014-03-22,8,452
2014-03-22,8,585
2014-03-22,8,2395
2014-03-22,58,32
2014-03-23,8,268
2014-03-23,8,347
2014-03-23,8,519
2014-03-23,8,696
2014-03-23,19,3364
2014-03-23,32,58
2014-03-23,58,222
2014-03-23,58,307
2014-03-23,95,191
2014-03-23,191,87
2014-03-23,191,95
2014-03-23,307,58
2014-03-24,8,147
2014-03-24,8,317
2014-03-24,8,457
2014-03-24,8,812
2014-03-24,8,879
2014-03-24,8,1346
2014-03-24,8,1794
2014-03-24,8,2408
2014-03-24,8,5679
2014-03-24,73,124
2014-03-24,82,3360
2014-03-24,708,19
2014-03-24,708,5679
2014-03-24,3360,82
2014-03-25,8,592
2014-03-25,15,530
2014-03-25,126,2331
2014-03-26,5,11
2014-03-26,34,158
2014-03-26,58,73
2014-03-26,120,362
2014-03-26,6369,2396
2014-03-26,6369,7444
2014-03-27,24,19
2014-03-27,24,34
2014-03-27,87,126
2014-03-27,87,7552
2014-03-27,104,87
2014-03-27,118,398
2014-03-27,158,34
2014-03-27,158,58
2014-03-27,279,114
2014-03-27,832,104
2014-03-27,1893,58
2014-03-27,3353,104
2014-03-27,7568,82
2014-03-28,3,19
2014-03-28,19,1199
2014-03-28,104,35
2014-03-28,900,281
2014-03-29,35,104
2014-03-29,35,114
2014-03-29,708,34
2014-03-30,15,233
2014-03-30,125,299
2014-03-30,299,125
2014-03-30,1199,19
2014-03-31,8,883
2014-03-31,824,443
2014-03-31,2398,3183
2014-04-01,824,113
2014-04-02,15,2828
2014-04-02,34,288
2014-04-02,85,2408
2014-04-02,165,647
2014-04-02,288,34
2014-04-02,376,2409
2014-04-02,708,116
2014-04-02,1867,1
2014-04-02,2409,376
2014-04-03,1,709
2014-04-03,12,3366
2014-04-03,34,207
2014-04-03,58,118
2014-04-03,96,704
2014-04-03,118,58
2014-04-03,207,34
2014-04-03,245,7562
2014-04-03,417,58
2014-04-03,417,1582
2014-04-03,704,96
2014-04-03,709,1
2014-04-03,1582,417
2014-04-03,3366,12
2014-04-04,85,34
2014-04-04,85,398
2014-04-04,154,43
2014-04-04,398,85
2014-04-04,824,761
2014-04-05,7,26
2014-04-05,12,321
2014-04-05,19,7568
2014-04-05,26,7
2014-04-05,43,154
2014-04-05,321,12
2014-04-05,761,824
2014-04-05,7568,19
2014-04-06,3,396
2014-04-06,34,983
2014-04-06,43,125
2014-04-06,125,43
2014-04-06,125,191
2014-04-06,983,34
2014-04-07,1,1024
2014-04-07,12,983
2014-04-07,12,3354
2014-04-07,126,2673
2014-04-07,173,1370
2014-04-07,983,12
2014-04-07,1024,1
2014-04-07,1370,173
2014-04-08,2,164
2014-04-08,6,3365
2014-04-08,125,173
2014-04-08,173,125
2014-04-08,173,376
2014-04-08,376,173
2014-04-09,7,11
2014-04-09,26,11
2014-04-09,26,85
2014-04-09,27,103
2014-04-09,32,11
2014-04-09,85,177
2014-04-09,85,7398
2014-04-09,103,27
2014-04-09,126,690
2014-04-09,280,29
2014-04-09,3354,12
2014-04-10,12,125
2014-04-10,253,666
2014-04-10,396,3
2014-04-10,666,253
2014-04-10,824,196
2014-04-11,7,34
2014-04-11,24,94
2014-04-11,35,94
2014-04-11,53,429
2014-04-11,87,96
2014-04-11,94,15
2014-04-11,94,35
2014-04-11,94,64
2014-04-11,94,86
2014-04-11,94,98
2014-04-11,94,104
2014-04-11,94,114
2014-04-11,94,126
2014-04-11,94,164
2014-04-11,94,192
2014-04-11,94,279
2014-04-11,94,281
2014-04-11,94,352
2014-04-11,94,375
2014-04-11,94,900
2014-04-11,94,1891
2014-04-11,96,87
2014-04-11,429,53
2014-04-12,15,94
2014-04-12,15,1385
2014-04-12,35,1385
2014-04-12,86,35
2014-04-12,114,1385
2014-04-12,114,1879
2014-04-12,118,158
2014-04-12,126,41
2014-04-12,126,94
2014-04-12,158,118
2014-04-12,375,94
2014-04-12,832,94
2014-04-12,7063,15
2014-04-13,15,374
2014-04-13,64,1200
2014-04-13,104,984
2014-04-13,114,15
2014-04-13,114,30
2014-04-13,114,35
2014-04-13,114,98
2014-04-13,114,104
2014-04-13,114,126
2014-04-13,114,164
2014-04-13,114,279
2014-04-13,114,281
2014-04-13,114,832
2014-04-13,375,15
2014-04-13,375,35
2014-04-13,900,15
2014-04-13,900,35
2014-04-13,1386,376
2014-04-14,5,96
2014-04-14,19,292
2014-04-14,96,5
2014-04-14,154,12
2014-04-14,259,1
2014-04-14,279,64
2014-04-14,279,70
2014-04-14,279,177
2014-04-14,376,114
2014-04-14,1386,15
2014-04-15,15,1387
2014-04-15,34,43
2014-04-15,35,491
2014-04-15,43,34
2014-04-16,43,134
2014-04-16,64,1554
2014-04-16,96,984
2014-04-16,114,897
2014-04-16,126,1554
2014-04-16,281,900
2014-04-16,498,15
2014-04-16,984,96
2014-04-16,1554,114
2014-04-16,1554,126
2014-04-16,2293,3
2014-04-17,87,7
2014-04-17,88,95
2014-04-17,95,2336
2014-04-17,96,114
2014-04-17,104,709
2014-04-17,118,292
2014-04-17,292,118
2014-04-17,709,104
2014-04-17,1387,96
2014-04-17,2336,157
2014-04-18,2,43
2014-04-18,43,2
2014-04-18,157,2336
2014-04-18,157,7600
2014-04-18,157,7604
2014-04-19,6,826
2014-04-19,13,3370
2014-04-19,19,402
2014-04-19,34,92
2014-04-19,34,429
2014-04-19,92,34
2014-04-19,96,2411
2014-04-19,402,19
2014-04-19,429,34
2014-04-19,826,6
2014-04-19,826,1893
2014-04-19,1893,826
2014-04-20,8,739
2014-04-20,8,752
2014-04-20,12,154
2014-04-20,96,2412
2014-04-20,125,826
2014-04-20,125,1032
2014-04-20,376,824
2014-04-20,824,376
2014-04-20,826,125
2014-04-20,2412,96
2014-04-21,8,547
2014-04-21,8,599
2014-04-21,8,1043
2014-04-21,15,64
2014-04-21,15,269
2014-04-21,15,1070
2014-04-21,86,126
2014-04-21,125,321
2014-04-21,321,125
2014-04-21,2336,86
2014-04-22,64,15
2014-04-22,64,35
2014-04-22,64,86
2014-04-22,64,126
2014-04-22,64,192
2014-04-22,64,269
2014-04-22,86,64
2014-04-22,86,192
2014-04-22,96,269
2014-04-22,103,118
2014-04-22,118,103
2014-04-22,126,35
2014-04-22,126,64
2014-04-22,126,86
2014-04-22,126,91
2014-04-22,126,192
2014-04-22,126,269
2014-04-22,126,625
2014-04-22,126,1593
2014-04-22,192,64
2014-04-22,192,86
2014-04-22,192,126
2014-04-22,192,269
2014-04-22,269,15
2014-04-22,269,35
2014-04-22,269,64
2014-04-22,269,86
2014-04-22,269,126
2014-04-22,269,192
2014-04-22,269,1070
2014-04-22,352,15
2014-04-22,832,15
2014-04-22,832,35
2014-04-22,832,86
2014-04-22,832,114
2014-04-22,832,269
2014-04-22,1593,126
2014-04-23,8,2
2014-04-23,125,429
2014-04-23,126,15
2014-04-23,321,708
2014-04-23,429,125
2014-04-23,708,321
2014-04-24,1,3367
2014-04-24,2,126
2014-04-24,3,7604
2014-04-24,8,19
2014-04-24,15,7552
2014-04-24,35,64
2014-04-24,35,86
2014-04-24,35,126
2014-04-24,35,192
2014-04-24,35,233
2014-04-24,86,233
2014-04-24,86,1593
2014-04-24,88,7552
2014-04-24,96,1895
2014-04-24,104,233
2014-04-24,114,233
2014-04-24,125,345
2014-04-24,126,2
2014-04-24,126,54
2014-04-24,126,233
2014-04-24,126,512
2014-04-24,126,1700
2014-04-24,126,7552
2014-04-24,192,171
2014-04-24,192,233
2014-04-24,233,35
2014-04-24,233,64
2014-04-24,233,86
2014-04-24,233,126
2014-04-24,233,192
2014-04-24,233,269
2014-04-24,269,233
2014-04-24,345,125
2014-04-24,708,7604
2014-04-24,824,233
2014-04-24,824,374
2014-04-24,900,233
2014-04-24,1895,96
2014-04-24,2336,233
2014-04-25,85,199
2014-04-25,96,376
2014-04-25,96,499
2014-04-25,114,3372
2014-04-25,126,155
2014-04-25,126,3371
2014-04-25,376,96
2014-04-25,3372,15
2014-04-25,3372,114
2014-04-25,3372,233
2014-04-27,7,345
2014-04-27,7,1760
2014-04-27,8,591
2014-04-27,345,7
2014-04-27,2336,98
2014-04-27,2336,281
2014-04-27,7398,321
2014-04-27,7398,7552
2014-04-28,7,95
2014-04-28,7,2408
2014-04-28,7,7398
2014-04-28,95,7
2014-04-28,173,7
2014-04-28,824,7379
2014-04-28,2361,2412
2014-04-28,7398,2408
2014-04-29,5,7568
2014-04-29,8,1896
2014-04-29,9,7568
2014-04-29,34,120
2014-04-29,114,1896
2014-04-29,120,34
2014-04-29,125,7568
2014-04-29,144,3369
2014-04-29,173,2
2014-04-29,173,7398
2014-04-29,321,7
2014-04-29,321,19
2014-04-29,321,7398
2014-04-29,1879,761
2014-04-29,2408,7
2014-04-29,7568,125
2014-04-30,8,319
2014-04-30,19,2336
2014-04-30,53,73
2014-04-30,73,53
2014-04-30,73,2336
2014-04-30,647,19
2014-04-30,1592,2361
2014-04-30,2293,3369
2014-04-30,2336,22
2014-04-30,2336,73
2014-05-01,24,708
2014-05-01,118,1592
2014-05-01,376,64
2014-05-01,1594,114
2014-05-01,2336,7398
2014-05-02,15,900
2014-05-02,104,376
2014-05-02,454,1592
2014-05-02,641,762
2014-05-02,824,3376
2014-05-02,1592,454
2014-05-03,34,1861
2014-05-03,34,2414
2014-05-03,279,269
2014-05-03,434,1278
2014-05-03,832,96
2014-05-03,1278,434
2014-05-03,2414,34
2014-05-03,7087,35
2014-05-03,7087,85
2014-05-03,7087,86
2014-05-03,7087,96
2014-05-03,7087,104
2014-05-03,7087,114
2014-05-03,7087,269
2014-05-03,7087,2336
2014-05-03,7087,2411
2014-05-04,1,3375
2014-05-04,7,96
2014-05-04,7,3378
2014-05-04,8,189
2014-05-04,8,393
2014-05-04,126,168
2014-05-04,432,1772
2014-05-04,1772,432
2014-05-04,2028,28
2014-05-04,2336,3
2014-05-04,2336,15
2014-05-04,2336,19
2014-05-04,2336,35
2014-05-04,2336,64
2014-05-04,2336,94
2014-05-04,3375,1
2014-05-04,3378,7
2014-05-05,5,2408
2014-05-05,8,242
2014-05-05,22,73
2014-05-05,22,191
2014-05-05,32,26
2014-05-05,34,291
2014-05-05,64,520
2014-05-05,73,22
2014-05-05,191,22
2014-05-05,192,98
2014-05-05,291,34
2014-05-05,709,833
2014-05-05,824,192
2014-05-05,833,709
